ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2020-04-06,45,23596,566,Employed,High School,21,20548,60,Single,1,Mortgage,483,0.2869228274042973,3,2,0.2456348533649771,0,Auto,0,91,11,740,528,27146,10577,1966.3333333333333,0.8622460852367613,3,16569,0.15,0.1353295171379901,473,0.4861840989998305,78.33087195389501,0
2020-04-07,45,40717,600,Unemployed,Bachelor,25,45991,36,Married,2,Own,1477,0.2879820201245575,5,0,0.4352972959697423,0,Home,0,87,26,7117,4356,20132,16105,3393.083333333333,0.753596908639159,8,4027,0.15,0.1384973888454266,1568,0.8974138566200849,88.52383183684508,0
2020-04-08,42,30949,597,Employed,Master,19,14484,60,Single,0,Mortgage,406,0.1300277907927464,2,1,0.1574202720604866,0,Home,0,85,22,820,2200,70144,2722,2579.083333333333,0.96254351545934,10,67422,0.15,0.1436018454608971,339,0.2888623218843904,56.65510013529565,0
2020-04-09,38,29621,535,Employed,Associate,13,13526,48,Married,1,Rent,263,0.2329671861643086,3,5,0.1065460315316836,0,Auto,1,86,30,3607,344,109001,20696,2468.4166666666665,0.853822329241226,24,88305,0.15,0.15,376,0.2588703960028358,77.01275789042622,0
2020-04-10,23,49236,516,Employed,Associate,2,19536,36,Single,0,Mortgage,758,0.1801487887703161,6,2,0.1847428710699488,0,Other,2,79,54,17543,1509,94371,5282,4103.0,0.9179716032820332,2,89089,0.15,0.15,677,0.3497440896904704,94.58110546349135,0
2020-04-11,36,81069,645,Employed,Master,12,40229,60,Married,0,Own,806,0.3468174323672642,6,0,0.1193057765607075,0,Home,0,75,28,4652,4330,37007,12814,6755.75,0.9352809040012604,33,24193,0.14290229,0.1495492933491179,956,0.2608148614143507,40.54740561114815,1
2020-04-12,37,27882,607,Employed,High School,14,17029,60,Married,0,Own,1394,0.3983365376097175,2,0,0.599956961480525,0,Other,0,84,151,2286,4839,32714,26171,2323.5,0.6103126136902081,8,6543,0.15,0.1418241131938611,397,0.7708198837959974,81.49927034076305,0
2020-04-13,31,45996,624,Employed,Master,10,26329,60,Widowed,1,Mortgage,498,0.493795229730247,5,1,0.1299243412470649,0,Home,0,80,106,14071,3009,44776,17488,3833.0,0.8703234926564005,13,27288,0.15,0.15,626,0.2932428906861466,48.38286426660369,1
2020-04-14,39,23763,590,Employed,Associate,17,39671,72,Single,1,Rent,1146,0.2006790952964593,3,1,0.5787148087362707,0,Education,0,73,90,24588,952,111646,79725,1980.25,0.5643400130838283,39,31921,0.15,0.15,838,1.0018937002903674,89.0371028833603,0
2020-04-15,47,44071,604,Employed,High School,26,15965,12,Single,0,Mortgage,742,0.1237169643957463,5,3,0.2020376211113884,0,Debt Consolidation,1,97,2,5382,630,16750,13400,3672.5833333333335,0.8993840213749271,2,3350,0.15,0.15,1440,0.5941321957749994,85.59590089996877,0
2020-04-16,66,22630,627,Employed,High School,45,25480,60,Single,0,Rent,1131,0.1186281239649875,4,2,0.5997348652231551,0,Other,0,70,89,7066,404,66131,52904,1885.8333333333333,0.5424055414652699,11,13227,0.15,0.1413154942699976,594,0.9147149801148916,72.35367668259147,0
2020-04-17,44,51915,578,Employed,High School,22,26778,84,Married,3,Rent,730,0.0883859828795286,2,0,0.1687373591447558,0,Debt Consolidation,0,79,47,26295,1451,27746,22196,4326.25,0.7654149829662062,4,5550,0.15,0.15,516,0.2880092458826929,58.95180412582286,0
2020-04-18,45,42228,586,Employed,High School,22,37471,36,Divorced,0,Mortgage,320,0.4299156895766262,0,1,0.0909349246945154,0,Auto,0,72,89,6330,2149,121551,15788,3519.0,0.7651871523443897,18,105763,0.15,0.15,1298,0.4597897129866439,58.36778861187639,0
2020-04-19,41,43123,584,Employed,Bachelor,19,31203,72,Single,2,Mortgage,556,0.4075191794128013,2,1,0.154720218908703,0,Other,0,94,78,837,1182,130932,52517,3593.583333333333,0.7860760509120011,102,78415,0.15,0.1423820964883522,646,0.3344850775688148,64.04131236965327,0
2020-04-20,18,29572,563,Employed,High School,0,32590,36,Single,0,Other,923,0.3136569755059007,3,1,0.3745434870823751,0,Debt Consolidation,0,93,1,1537,882,219553,5395,2464.333333333333,0.8902834533495014,34,214158,0.15,0.15,1129,0.832679561747599,93.22668105893732,0
2020-04-21,41,47731,647,Employed,Master,18,21425,36,Single,0,Rent,787,0.2674489930714431,1,1,0.1978588338815445,0,Auto,0,87,42,9871,5213,46541,37232,3977.5833333333335,0.79787455138175,76,9309,0.14171425,0.1321531224139197,724,0.3798789046950619,53.96056888399165,1
2020-04-22,42,53324,628,Self-Employed,Bachelor,18,18260,36,Single,0,Rent,340,0.4411124336654169,5,2,0.0765133898432225,1,Home,0,83,27,1602,982,127563,12164,4443.666666666667,0.9211920666483692,0,115399,0.15,0.1447579168850055,628,0.2178381216712924,77.62868553449152,0
2020-04-23,74,68857,585,Employed,Associate,54,51157,84,Married,1,Other,447,0.5771650102190448,4,2,0.0779005765572127,0,Auto,0,89,86,3210,1254,217532,30951,5738.083333333333,0.9376116104410112,23,186581,0.15,0.1442899331769731,970,0.2469465704285693,59.86993049937611,0
2020-04-24,39,71394,594,Employed,Associate,17,14148,60,Married,2,Rent,565,0.0339058089243171,4,0,0.0949659635263467,0,Debt Consolidation,0,63,107,3485,1561,619159,11367,5949.5,0.9043709181480476,7,607792,0.15,0.1435873237394129,331,0.1506008908311623,36.42352972429582,0
2020-04-25,45,69268,613,Employed,Bachelor,26,20473,36,Single,2,Rent,588,0.5218240770638409,2,1,0.1018652191488133,0,Other,0,53,14,68316,208,1280029,32157,5772.333333333333,0.6024256324598634,31,1247872,0.15,0.15,709,0.2246924987006987,24.869094334658172,0
2020-04-26,41,69314,595,Employed,Associate,19,15291,24,Single,0,Rent,1155,0.17068657481922,4,3,0.1999596041203797,0,Debt Consolidation,0,73,111,633,259,27764,16201,5776.166666666667,0.685858852103687,15,11563,0.15,0.1436886687704029,736,0.3273797501226303,54.93337381700304,0
2020-04-27,26,30690,591,Employed,High School,3,16261,60,Married,0,Rent,807,0.4973580140877751,2,2,0.3155425219941349,0,Debt Consolidation,1,95,41,896,1059,53276,12498,2557.5,0.9317933734631229,23,40778,0.15,0.1410387218561244,379,0.4637341153470186,77.83347460786112,0
2020-04-28,56,66336,571,Employed,Master,32,69054,60,Single,0,Mortgage,266,0.0529625535559566,3,2,0.0481186685962373,1,Home,0,93,43,5008,119,6331,5064,5528.0,0.8394197642231827,33,1267,0.15,0.15,1642,0.3451519536903039,97.92750402096053,0
2020-04-29,51,59999,503,Employed,Associate,28,5000,48,Single,0,Rent,529,0.2439667489506787,2,2,0.1058017633627227,0,Education,0,74,72,4061,1037,14114,11291,4999.916666666667,0.7131358616909795,7,2823,0.15,0.1480126410301606,138,0.1334022233703895,62.01065127144973,0
2020-04-30,52,44090,555,Employed,High School,28,10967,96,Single,1,Rent,1281,0.3066756915016246,0,0,0.3486504876389204,0,Auto,0,45,48,445,2507,293505,234804,3674.1666666666665,0.7642073638425745,35,58701,0.15,0.15,196,0.4019959174415967,52.440578851923625,0
2020-05-01,30,33953,496,Employed,Bachelor,7,25183,72,Single,0,Mortgage,195,0.1382195772986227,2,1,0.0689187995169793,0,Debt Consolidation,0,85,54,16279,378,16657,13325,2829.4166666666665,0.6046226168813501,25,3332,0.15,0.1468606572556534,528,0.2555297028244927,76.64441041292645,0
2020-05-02,60,31417,497,Employed,Bachelor,39,34715,36,Divorced,2,Mortgage,421,0.0520515099292665,3,1,0.1608046598975077,0,Auto,0,81,99,292,845,114456,12476,2618.083333333333,0.8093599781174429,29,101980,0.15,0.15,1203,0.6203011108635452,92.36243086278787,0
2020-05-03,23,19419,587,Employed,High School,3,37812,72,Single,3,Mortgage,970,0.1926948753531437,6,1,0.5994129460837324,0,Auto,0,90,108,21868,823,44236,6206,1618.25,0.8127607035742118,23,38030,0.15,0.15,799,1.0931561872393016,95.13904289030638,0
2020-05-04,49,49189,485,Unemployed,Master,27,24814,48,Married,1,Own,791,0.4469307486018359,4,0,0.1929699729614344,0,Debt Consolidation,0,94,92,23302,6698,39015,31212,4099.083333333333,0.7970531068300553,15,7803,0.15,0.1472660644911293,687,0.3605684197686475,88.33844405674392,0
2020-05-05,70,93249,601,Employed,Bachelor,49,17079,36,Single,0,Mortgage,749,0.1590470373864974,1,1,0.0963870926229771,0,Home,0,92,87,1550,1272,86327,50936,7770.75,0.7997963879248272,18,35391,0.15,0.15,592,0.1725702152301901,52.82746210994993,0
2020-05-06,29,39372,532,Employed,Bachelor,7,10046,36,Married,5,Mortgage,816,0.1667472453273334,2,2,0.2487046632124352,0,Home,0,87,95,4635,9399,186635,9953,3281.0,0.8545201701202775,7,176682,0.15,0.15,348,0.3547698872295032,74.99899651174822,0
2020-05-07,34,24559,618,Employed,Associate,12,30371,48,Single,5,Own,383,0.6244935232083285,1,3,0.187141170243088,0,Auto,1,86,4,1351,247,25812,20649,2046.5833333333333,0.8276683075059941,6,5163,0.15,0.15,845,0.6000244309621727,82.59766189529387,0
2020-05-08,43,61339,579,Employed,Doctorate,20,28425,48,Single,1,Mortgage,689,0.4293957864088298,2,1,0.1347918942271638,0,Other,0,83,110,19336,812,20148,16118,5111.583333333333,0.7930429208730664,26,4030,0.15,0.1404706427670386,777,0.286799589168392,59.71364704655681,0
2020-05-09,35,25125,585,Employed,High School,12,21839,120,Married,1,Rent,1256,0.3063164631432806,3,2,0.5998805970149254,0,Auto,0,92,29,370,1551,26485,16676,2093.75,0.7315986823730698,2,9809,0.15,0.1436646741068131,343,0.7637014925373135,89.77661558467244,0
2020-05-10,21,22536,593,Employed,Bachelor,0,17877,36,Widowed,5,Mortgage,531,0.2086266282167465,1,3,0.2827476038338658,0,Auto,0,77,52,3565,163,215429,17747,1878.0,0.7895806122885694,28,197682,0.15,0.15,619,0.6123535676251332,68.30382456646451,0
2020-05-11,42,85445,487,Employed,Associate,19,26245,36,Single,2,Own,416,0.3163111467228702,0,3,0.0584235473111358,0,Debt Consolidation,0,80,30,3034,351,5708,4566,7120.416666666667,0.8352056844060245,17,1142,0.15,0.15,909,0.1860846158347475,70.33424761736997,0
2020-05-12,28,36408,616,Self-Employed,Bachelor,6,57934,60,Single,3,Other,919,0.5926906161599427,4,1,0.3029004614370468,0,Debt Consolidation,0,89,78,5371,790,40125,21715,3034.0,0.9089852485389264,3,18410,0.15,0.142953218347324,1356,0.7498352010547132,78.59315396195427,0
2020-05-13,48,24334,609,Employed,High School,26,37880,48,Married,2,Mortgage,550,0.1202192908744946,1,0,0.2712254458781951,0,Auto,0,88,38,41862,1352,53526,38431,2027.8333333333333,0.5047442037279781,9,15095,0.15,0.137234030235072,1029,0.778663598257582,80.05965664572871,0
2020-05-14,30,18000,559,Employed,High School,6,22111,48,Married,3,Mortgage,436,0.2149216645948104,4,0,0.2906666666666667,0,Education,1,24,101,2498,2795,366744,103669,1500.0,0.7777083092509565,76,263075,0.15,0.1487944594226434,614,0.7,64.9412745768301,0
2020-05-15,62,73926,608,Employed,Master,35,18605,48,Married,1,Mortgage,833,0.4546320960548005,4,0,0.1352162973784595,0,Auto,0,75,57,1123,471,42019,4651,6160.5,0.721782936055608,10,37368,0.15,0.15,517,0.2191380569758948,47.19658768631951,0
2020-05-16,31,46229,471,Employed,Associate,10,9997,60,Married,5,Rent,2311,0.1306579650783179,2,0,0.5998831902052825,0,Home,0,61,67,1202,949,122081,29100,3852.4166666666665,0.8015657813857413,7,92981,0.15,0.15,237,0.6614030154232192,87.65092511752283,0
2020-05-17,37,27475,459,Employed,Associate,14,36754,60,Married,1,Mortgage,635,0.3910076056890574,3,0,0.2773430391264786,0,Auto,0,75,77,682,4337,40356,9039,2289.583333333333,0.8390453771490483,14,31317,0.15,0.1410163427353326,857,0.6516469517743403,102.7033005990059,0
2020-05-18,52,62765,588,Employed,Bachelor,32,15749,48,Married,1,Rent,645,0.2266341500801024,1,1,0.1233171353461324,0,Auto,0,80,63,12379,433,193953,151236,5230.416666666667,0.7553052889915143,28,42717,0.15,0.15,438,0.2070580737672269,50.24978950219106,0
2020-05-19,25,21914,597,Employed,Bachelor,3,15464,60,Single,0,Rent,600,0.3218977793015611,2,1,0.3285570867938304,0,Home,0,66,34,82161,52,82213,65770,1826.1666666666667,0.8715754985326912,4,16443,0.15,0.15,367,0.5295245048827234,55.64142247883358,0
2020-05-20,44,30965,598,Employed,High School,23,12590,96,Divorced,3,Own,291,0.3038094008634097,5,2,0.1127724850637817,0,Home,1,83,33,340,9594,30476,24380,2580.4166666666665,0.8142284176356661,49,6096,0.15,0.15,225,0.1999677054739221,64.66246403450526,0
2020-05-21,58,70370,557,Employed,High School,36,29951,48,Married,4,Rent,601,0.7400790677777942,2,1,0.1024868551939747,0,Auto,0,75,108,496,2600,859595,103690,5864.166666666667,0.9366229795674026,13,755905,0.15,0.1383278400334985,815,0.2414665340343896,50.973958924575456,0
2020-05-22,21,42330,583,Employed,Doctorate,0,41168,24,Single,1,Rent,577,0.2528834797314981,4,1,0.1635719347980156,0,Other,0,95,31,1629,3208,21127,16901,3527.5,0.8304124210369395,28,4226,0.15,0.1385264550653274,1973,0.7228915662650602,87.84886633585536,0
2020-05-23,44,37228,590,Employed,Bachelor,22,25599,48,Married,1,Other,212,0.0645283792186868,0,1,0.0683356613301815,0,Home,0,90,59,3346,119,137001,29170,3102.333333333333,0.868966758377789,49,107831,0.15,0.1382247192560496,697,0.2930052648544106,64.4753435444201,0
2020-05-24,45,88415,498,Self-Employed,Associate,26,12279,48,Single,0,Rent,1328,0.3021149515919587,2,0,0.1802409093479613,0,Home,0,77,59,1542,1050,46725,21243,7367.916666666667,0.8331224679718251,4,25482,0.15,0.15,341,0.2265226488717977,72.342130304344,0
2020-05-25,52,70768,563,Employed,Master,27,29905,60,Single,0,Mortgage,553,0.4689112268653583,3,0,0.0937711960208003,0,Auto,1,80,70,5424,598,88178,31439,5897.333333333333,0.8749783894459022,7,56739,0.15,0.1401923489570344,696,0.2117906398372145,68.67117234407094,0
2020-05-26,25,28298,589,Employed,Bachelor,1,7804,72,Married,1,Rent,503,0.2175182381813664,2,1,0.2133012933776238,0,Other,0,61,19,1680,646,67564,54051,2358.1666666666665,0.8054024945128391,28,13513,0.15,0.15,165,0.2832709025372818,44.76830314684297,0
2020-05-27,24,18000,446,Self-Employed,High School,2,13625,48,Single,1,Rent,327,0.1153908859288967,2,1,0.218,0,Education,0,55,30,5561,462,345554,16757,1500.0,0.7786626838092962,12,328797,0.15,0.1475031313530181,377,0.4693333333333333,80.43528570754951,0
2020-05-28,48,20623,553,Employed,High School,27,37768,60,Single,0,Mortgage,486,0.6223565847521683,2,1,0.2827910585268874,0,Education,1,78,1,48091,1368,49459,3879,1718.5833333333333,0.8403571859474884,23,45580,0.15,0.15,898,0.8053144547350046,97.61031354222229,0
2020-05-29,45,52999,560,Employed,Associate,22,21378,24,Single,0,Mortgage,844,0.1095048691188988,3,3,0.1910979452442499,0,Education,0,91,60,2478,1976,104745,71545,4416.583333333333,0.8913230307980878,29,33200,0.15,0.15,1036,0.4256684088379026,76.98227402492194,0
2020-05-30,45,87958,619,Employed,Master,22,15263,72,Married,2,Rent,184,0.212906191267787,1,1,0.0251028900156893,0,Auto,0,90,92,9123,1885,101015,15331,7329.833333333333,0.7953598557231539,5,85684,0.15,0.15,322,0.0690329475431456,43.23975362226173,0
2020-05-31,46,34253,625,Employed,High School,22,13769,60,Single,3,Own,913,0.1813282910775866,6,0,0.3198551951653869,0,Debt Consolidation,0,91,66,392,578,138115,40872,2854.4166666666665,0.9791187082815784,72,97243,0.15,0.15,327,0.4344145038390798,61.30763066473749,0
2020-06-01,33,25416,523,Employed,High School,9,39109,36,Married,0,Rent,675,0.118570732851341,3,0,0.3186968838526912,0,Debt Consolidation,0,74,27,8252,5977,33251,20723,2118.0,0.8008050629449853,17,12528,0.15,0.15,1355,0.9584513692162416,99.86487346024607,0
2020-06-02,45,78204,654,Employed,Master,20,26980,60,Married,1,Other,880,0.2063688877321327,2,0,0.1350314561914991,0,Education,0,91,100,962,839,31374,5190,6517.0,0.8413283342567194,3,26184,0.1382698,0.1468157061840661,637,0.2327758170937548,46.48213080346635,1
2020-06-03,45,18000,545,Employed,High School,26,68854,36,Divorced,0,Own,900,0.6857970267288674,4,0,0.6,0,Other,0,89,16,4697,880,244012,11295,1500.0,0.7835572009729933,5,232717,0.15,0.1351165886712144,2336,2.0,100.12286710936873,0
2020-06-04,32,44470,625,Self-Employed,Bachelor,10,15296,60,Divorced,2,Rent,336,0.4455455735644835,5,1,0.0906678659770631,0,Home,0,94,27,13686,503,100777,11724,3705.8333333333335,0.7600293643650945,29,89053,0.15,0.1381126509217169,354,0.1861929390600404,51.58005145761943,1
2020-06-05,66,44144,552,Employed,High School,42,27275,120,Married,2,Mortgage,293,0.476999596261091,3,1,0.0796484233417905,0,Home,0,66,12,8787,2261,22714,18171,3678.6666666666665,0.6702064918169025,6,4543,0.15,0.15,440,0.1992569771656397,55.747864368084215,0
2020-06-06,48,67604,583,Employed,Bachelor,27,34051,72,Married,1,Own,220,0.3990759800861936,2,0,0.0390509437311401,0,Auto,0,79,65,4050,539,43821,35056,5633.666666666667,0.7652609330013618,14,8765,0.15,0.15,720,0.1668540323057807,52.97932230593525,0
2020-06-07,26,38532,550,Employed,Associate,1,23150,24,Married,2,Rent,1427,0.082967375908521,4,1,0.4444098411709747,0,Home,0,88,99,4494,979,83332,25329,3211.0,0.7922834029317781,9,58003,0.15,0.15,1122,0.7938336966677048,94.92008870960244,0
2020-06-08,50,28707,631,Employed,High School,24,5000,48,Married,4,Mortgage,232,0.5144609963665184,2,1,0.0969798307033127,0,Debt Consolidation,0,80,75,4053,458,26911,16770,2392.25,0.565914894637838,28,10141,0.14955,0.1392324227521034,136,0.1538300762880133,40.849943014159344,0
2020-06-09,29,97391,610,Employed,Bachelor,4,16978,84,Single,0,Rent,296,0.2063858513839659,5,2,0.036471542544999,0,Home,0,79,54,819,511,8355,6684,8115.916666666667,0.7549973297808794,25,1671,0.15,0.15,327,0.0767627398835621,41.80371953886027,0
2020-06-10,52,32360,503,Employed,Bachelor,28,14876,48,Married,1,Mortgage,490,0.1352248291707401,3,0,0.1817058096415327,0,Debt Consolidation,0,72,37,20089,1558,66430,20911,2696.6666666666665,0.6536504686500154,33,45519,0.15,0.15,414,0.3352286773794808,74.18109502807748,0
2020-06-11,57,47796,528,Employed,Bachelor,35,34521,24,Married,3,Mortgage,2389,0.5416332666979784,3,0,0.5997991463720813,0,Auto,0,86,80,4254,2104,180461,144368,3983.0,0.6641484626390379,13,36093,0.15,0.1412129118241389,1659,1.0163193572683906,100.25062923449472,0
2020-06-12,31,63561,566,Employed,Bachelor,8,25605,84,Married,1,Mortgage,847,0.1270003114143,5,0,0.1599093783924104,0,Auto,0,94,33,31604,340,67296,53836,5296.75,0.8386095602339864,3,13460,0.15,0.15,494,0.2531741162033322,67.8504305835198,0
2020-06-13,54,43636,559,Employed,Bachelor,34,53756,12,Single,0,Rent,679,0.4609032358310209,6,0,0.1867265560546337,0,Other,0,93,59,15965,982,16947,13557,3636.3333333333335,0.8620372261898892,0,3390,0.15,0.15,4851,1.5207626730222752,96.46172166395816,0
2020-06-14,47,57339,527,Employed,Bachelor,26,15439,24,Married,4,Rent,418,0.1077457288662755,2,2,0.0874797258410506,0,Home,0,83,56,545,965,60396,5630,4778.25,0.7268217751381575,4,54766,0.15,0.1420798785374154,742,0.2427667032909538,67.17863194034759,0
2020-06-15,52,44289,594,Employed,Bachelor,31,12396,24,Single,0,Mortgage,157,0.219777799425593,2,0,0.0425387793808846,0,Home,0,75,115,493,182,97615,31935,3690.75,0.7151993396320391,14,65680,0.15,0.1485390161037872,600,0.2051073630020998,50.02325010290151,0
2020-06-16,66,54570,565,Employed,Bachelor,43,32856,24,Married,4,Mortgage,346,0.0101302699612958,0,2,0.0760857614073666,0,Education,0,71,94,1877,180,61457,8918,4547.5,0.8215361830647667,2,52539,0.15,0.1429721409001673,1582,0.4239692138537658,68.77608138232466,0
2020-06-17,38,24654,532,Self-Employed,Bachelor,16,26589,60,Married,2,Mortgage,495,0.538189628102491,2,0,0.2409345339498661,0,Auto,0,84,57,739,759,101824,30039,2054.5,0.9610563807019682,0,71785,0.15,0.15,632,0.5485519591141397,78.24692691162673,0
2020-06-18,32,61587,634,Employed,Bachelor,9,7449,48,Widowed,1,Rent,1636,0.2703205112243311,4,1,0.3187685712893955,0,Debt Consolidation,0,71,49,5033,546,50289,24357,5132.25,0.8632624143512958,3,25932,0.14807449,0.15,207,0.3591017584879926,42.16398687796051,1
2020-06-19,30,39406,554,Employed,High School,6,12706,72,Single,0,Mortgage,337,0.4222587834185667,6,0,0.1026239658935187,0,Education,1,82,1,806,775,18903,15122,3283.833333333333,0.9596542934163916,14,3781,0.15,0.15,268,0.184235903161955,69.20794923562956,0
2020-06-20,31,42148,597,Employed,High School,10,21726,60,Married,2,Other,283,0.1629525516389536,8,0,0.0805732181835437,0,Other,0,75,12,2049,187,133754,5692,3512.333333333333,0.8569137672863529,27,128062,0.15,0.15,516,0.2274841036348106,43.87183800413999,0
2020-06-21,40,25716,540,Employed,High School,17,30452,36,Married,0,Mortgage,678,0.3771829122049862,2,1,0.3163789080727952,0,Auto,0,77,59,7157,3500,153951,17547,2143.0,0.8149958636950018,21,136404,0.15,0.15,1055,0.8086794213719085,86.01857535673717,0
